transaction_id,settlement_date,settlement_status,delay_hours
42798,28-08-2024 07:14,Settled,14
42799,20-08-2024 01:47,Failed,7
42800,20-12-2024 10:55,Settled,26
42801,24-12-2024 16:42,Settled,9
42802,30-04-2024 09:22,Settled,65
42803,01-02-2024 05:42,Settled,19
42804,26-08-2024 01:08,Settled,16
42805,16-07-2024 21:50,Settled,25
42806,02-01-2024 09:24,Settled,10
42807,28-08-2024 05:22,Settled,44
42808,28-02-2024 11:51,Settled,57
42809,03-01-2024 10:01,Settled,25
42810,08-03-2024 03:56,Settled,3
42811,31-07-2024 06:41,Failed,59
42812,06-06-2024 12:22,Failed,1
42813,03-01-2024 15:18,Settled,5
42814,10-08-2024 11:02,Settled,1
42815,20-07-2024 19:46,Settled,14
42816,25-03-2024 04:13,Settled,3
42817,16-12-2024 01:02,Settled,10
42818,04-11-2024 11:54,Settled,11
42819,08-05-2024 22:43,Settled,35
42820,14-06-2024 03:35,Settled,60
42821,06-06-2024 14:52,Settled,32
42822,24-08-2024 16:24,Settled,25
42823,20-03-2024 14:00,Settled,58
42824,16-12-2024 10:08,Settled,42
42825,25-11-2024 15:53,Settled,32
42826,16-05-2024 00:09,Settled,5
42827,01-08-2024 03:57,Settled,34
42828,09-02-2024 19:56,Settled,29
42829,09-07-2024 02:12,Settled,44
42830,06-11-2024 20:40,Settled,42
42831,14-06-2024 16:40,Settled,18
42832,03-01-2024 05:54,Settled,35
42833,21-08-2024 18:38,Failed,51
42834,17-06-2024 00:57,Settled,54
42835,29-07-2024 08:16,Settled,31
42836,20-11-2024 17:09,Settled,14
42837,16-03-2024 05:45,Settled,32
42838,03-10-2024 08:11,Settled,2
42839,31-07-2024 03:35,Settled,39
42840,13-06-2024 20:37,Settled,48
42841,19-08-2024 21:53,Settled,55
42842,01-02-2024 14:13,Settled,60
42843,09-10-2024 14:17,Settled,71
42844,17-12-2024 07:19,Settled,33
42845,26-08-2024 18:44,Settled,51
42846,23-02-2024 06:19,Settled,71
42847,09-09-2024 05:06,Settled,25
42848,15-08-2024 20:01,Settled,18
42849,13-11-2024 06:12,Settled,14
42850,21-09-2024 18:49,Settled,56
42851,14-09-2024 18:37,Settled,22
42852,23-08-2024 00:15,Settled,23
42853,07-06-2024 08:20,Settled,48
42854,16-12-2024 08:40,Settled,43
42855,26-08-2024 14:13,Failed,36
42856,20-12-2024 06:36,Settled,22
42857,08-11-2024 02:15,Settled,67
42858,12-11-2024 23:30,Settled,66
42859,08-06-2024 18:15,Settled,20
42860,15-12-2024 12:20,Settled,60
42861,04-06-2024 02:56,Settled,65
42862,13-03-2024 19:48,Settled,70
42863,09-06-2024 16:32,Settled,39
42864,11-03-2024 12:48,Settled,46
42865,16-06-2024 19:03,Settled,48
42866,17-07-2024 12:55,Settled,15
42867,29-04-2024 06:26,Settled,26
42868,11-08-2024 23:04,Failed,31
42869,05-05-2024 08:42,Failed,63
42870,06-01-2024 10:01,Failed,11
42871,25-12-2024 01:17,Failed,50
42872,31-10-2024 13:01,Settled,46
42873,18-03-2024 05:38,Settled,60
42874,26-04-2024 00:05,Settled,0
42875,11-11-2024 14:44,Settled,0
42876,28-11-2024 11:32,Settled,28
42877,28-10-2024 03:17,Settled,20
42878,25-04-2024 14:09,Failed,24
42879,04-07-2024 18:19,Pending,1
42880,22-12-2024 05:10,Settled,49
42881,21-02-2024 09:56,Settled,25
42882,08-07-2024 00:54,Settled,64
42883,16-08-2024 20:03,Settled,8
42884,07-10-2024 03:18,Settled,57
42885,01-12-2024 15:42,Settled,33
42886,14-08-2024 20:05,Settled,36
42887,30-05-2024 00:52,Settled,31
42888,08-07-2024 15:18,Settled,25
42889,31-08-2024 02:51,Settled,29
42890,09-09-2024 00:24,Settled,27
42891,14-01-2024 22:50,Settled,52
42892,16-05-2024 18:54,Settled,12
42893,14-10-2024 06:56,Failed,9
42894,26-02-2024 02:11,Settled,17
42895,20-10-2024 16:19,Settled,60
42896,29-12-2024 18:23,Settled,21
42897,21-09-2024 12:40,Pending,29
42898,08-02-2024 11:37,Settled,43
42899,21-02-2024 13:57,Settled,70
42900,05-03-2024 08:15,Settled,68
42901,04-03-2024 02:52,Settled,48
42902,06-04-2024 11:42,Settled,65
42903,30-04-2024 01:45,Failed,57
42904,09-03-2024 01:12,Settled,49
42905,16-07-2024 17:31,Settled,8
42906,11-08-2024 13:11,Settled,44
42907,29-10-2024 19:17,Settled,13
42908,29-04-2024 12:39,Settled,22
42909,20-05-2024 08:15,Settled,29
42910,28-01-2024 08:10,Settled,13
42911,24-12-2024 18:46,Settled,39
42912,17-06-2024 14:10,Settled,2
42913,10-09-2024 00:36,Settled,50
42914,22-04-2024 08:06,Settled,32
42915,01-09-2024 12:36,Settled,53
42916,01-03-2024 10:47,Settled,16
42917,06-01-2024 19:44,Settled,10
42918,25-04-2024 05:41,Settled,39
42919,18-02-2024 21:12,Settled,60
42920,26-05-2024 08:25,Settled,63
42921,26-10-2024 03:07,Settled,21
42922,29-01-2024 20:08,Pending,64
42923,12-03-2024 21:16,Settled,8
42924,02-04-2024 02:14,Settled,57
42925,05-09-2024 16:35,Settled,24
42926,15-11-2024 00:26,Settled,30
42927,17-04-2024 11:53,Settled,71
42928,03-04-2024 21:56,Settled,58
42929,01-02-2024 16:32,Settled,35
42930,26-03-2024 19:30,Settled,6
42931,21-08-2024 12:45,Settled,70
42932,02-02-2024 07:34,Settled,38
42933,05-02-2024 09:13,Settled,68
42934,29-04-2024 08:21,Settled,10
42935,19-03-2024 04:53,Settled,22
42936,20-06-2024 01:49,Pending,57
42937,07-07-2024 23:03,Settled,43
42938,20-04-2024 20:45,Settled,56
42939,16-04-2024 15:15,Settled,6
42940,03-12-2024 11:48,Settled,38
42941,08-07-2024 13:09,Settled,16
42942,16-06-2024 15:13,Settled,31
42943,18-11-2024 02:19,Settled,27
42944,14-02-2024 20:27,Failed,27
42945,13-06-2024 09:33,Pending,56
42946,12-07-2024 18:01,Settled,32
42947,21-02-2024 13:49,Settled,33
42948,19-12-2024 13:52,Settled,13
42949,23-07-2024 15:49,Settled,38
42950,30-08-2024 20:34,Settled,32
42951,16-10-2024 01:31,Settled,67
42952,06-01-2024 13:53,Settled,67
42953,27-03-2024 18:26,Settled,67
42954,23-11-2024 00:32,Settled,52
42955,21-03-2024 02:36,Settled,21
42956,11-07-2024 06:36,Pending,70
42957,29-05-2024 04:54,Settled,13
42958,14-01-2024 18:24,Settled,65
42959,13-09-2024 22:31,Settled,67
42960,28-11-2024 02:20,Settled,43
42961,27-07-2024 17:26,Settled,14
42962,05-09-2024 21:35,Settled,39
42963,01-05-2024 10:08,Settled,19
42964,02-05-2024 06:29,Settled,7
42965,09-02-2024 17:58,Settled,56
42966,26-05-2024 04:34,Settled,60
42967,05-12-2024 08:46,Settled,9
42968,26-08-2024 04:32,Settled,17
42969,02-09-2024 17:12,Settled,17
42970,11-07-2024 18:08,Settled,39
42971,22-07-2024 07:17,Settled,55
42972,24-06-2024 02:24,Settled,45
42973,01-05-2024 13:59,Settled,65
42974,05-10-2024 16:42,Settled,61
42975,27-11-2024 15:59,Settled,19
42976,25-12-2024 07:27,Settled,7
42977,26-02-2024 12:57,Failed,46
42978,16-11-2024 06:12,Settled,58
42979,30-05-2024 00:01,Settled,16
42980,16-09-2024 19:43,Settled,20
42981,06-10-2024 01:44,Settled,18
42982,24-12-2024 18:17,Settled,8
42983,11-04-2024 11:02,Settled,66
42984,26-11-2024 03:59,Settled,24
42985,06-04-2024 01:02,Settled,9
42986,23-05-2024 02:24,Settled,55
42987,06-02-2024 01:30,Pending,5
42988,18-06-2024 18:36,Settled,0
42989,13-07-2024 05:53,Settled,71
42990,05-04-2024 05:32,Settled,9
42991,14-05-2024 08:09,Settled,5
42992,09-01-2024 16:00,Settled,61
42993,23-12-2024 11:28,Settled,11
42994,07-12-2024 10:57,Settled,29
42995,01-08-2024 10:02,Settled,54
42996,22-03-2024 16:58,Settled,37
42997,25-01-2024 21:22,Settled,58
42998,13-09-2024 20:10,Settled,64
42999,09-12-2024 22:48,Settled,66
43000,02-09-2024 07:35,Settled,59
43001,13-02-2024 22:18,Settled,70
43002,20-01-2024 03:15,Settled,5
43003,13-10-2024 02:39,Settled,30
43004,06-02-2024 04:46,Settled,47
43005,11-06-2024 20:18,Settled,9
43006,28-06-2024 10:02,Settled,38
43007,18-11-2024 14:21,Settled,20
43008,04-03-2024 13:36,Settled,11
43009,10-12-2024 01:06,Pending,62
43010,21-07-2024 04:18,Settled,44
43011,28-10-2024 14:47,Settled,1
43012,04-07-2024 11:32,Failed,16
43013,03-11-2024 23:40,Settled,11
43014,22-02-2024 22:59,Settled,13
43015,20-10-2024 23:38,Settled,9
43016,06-05-2024 14:50,Settled,60
43017,29-01-2024 21:54,Failed,2
43018,21-09-2024 00:03,Settled,2
43019,25-08-2024 01:47,Settled,31
43020,09-12-2024 01:33,Pending,53
43021,20-05-2024 17:06,Pending,40
43022,21-09-2024 10:48,Settled,11
43023,19-10-2024 04:34,Settled,7
43024,16-12-2024 17:53,Settled,0
43025,23-06-2024 22:06,Pending,52
43026,02-01-2024 10:17,Settled,6
43027,04-10-2024 11:50,Settled,11
43028,24-09-2024 10:32,Settled,53
43029,07-05-2024 13:30,Settled,41
43030,07-11-2024 03:10,Failed,5
43031,07-12-2024 10:36,Settled,40
43032,11-10-2024 23:16,Settled,60
43033,14-03-2024 17:47,Settled,31
43034,10-08-2024 02:09,Settled,59
43035,19-11-2024 13:46,Settled,4
43036,31-03-2024 06:41,Failed,30
43037,22-06-2024 01:51,Settled,32
43038,27-03-2024 23:40,Settled,16
43039,01-08-2024 22:42,Settled,43
43040,14-04-2024 03:02,Settled,15
43041,21-05-2024 01:47,Settled,43
43042,13-08-2024 00:28,Settled,12
43043,15-06-2024 20:41,Settled,44
43044,17-02-2024 20:56,Settled,60
43045,21-06-2024 02:56,Failed,0
43046,08-01-2024 10:07,Failed,0
43047,22-10-2024 19:42,Settled,59
43048,01-05-2024 16:27,Settled,33
43049,28-10-2024 10:22,Settled,8
43050,03-11-2024 04:23,Settled,48
43051,10-08-2024 18:15,Settled,1
43052,31-12-2024 23:02,Settled,24
43053,04-11-2024 13:15,Settled,68
43054,13-07-2024 13:45,Settled,60
43055,30-12-2024 02:44,Settled,59
43056,06-12-2024 10:30,Settled,38
43057,26-03-2024 03:41,Settled,54
43058,19-01-2024 14:33,Failed,5
43059,19-11-2024 14:44,Settled,21
43060,16-01-2024 03:43,Settled,52
43061,02-03-2024 06:51,Settled,59
43062,29-02-2024 01:17,Settled,0
43063,05-05-2024 04:38,Settled,22
43064,26-04-2024 23:57,Settled,13
43065,20-07-2024 14:22,Settled,53
43066,18-05-2024 15:16,Settled,18
43067,20-01-2024 12:43,Settled,54
43068,13-02-2024 01:11,Settled,70
43069,06-07-2024 16:32,Settled,40
43070,08-11-2024 20:37,Settled,58
43071,25-06-2024 13:59,Settled,56
43072,29-09-2024 15:16,Failed,40
43073,06-11-2024 14:36,Settled,8
43074,04-06-2024 04:01,Settled,69
43075,30-10-2024 12:05,Settled,44
43076,08-07-2024 01:24,Failed,37
43077,16-07-2024 04:27,Settled,5
43078,26-01-2024 13:04,Settled,25
43079,09-01-2024 08:21,Pending,44
43080,29-06-2024 20:09,Settled,61
43081,02-03-2024 05:55,Pending,34
43082,19-09-2024 13:11,Pending,8
43083,17-11-2024 06:47,Settled,20
43084,10-01-2024 03:27,Settled,53
43085,24-08-2024 03:05,Settled,55
43086,02-07-2024 09:01,Settled,16
43087,08-04-2024 12:46,Settled,51
43088,18-04-2024 09:43,Settled,19
43089,28-11-2024 11:43,Settled,40
43090,03-08-2024 23:50,Settled,22
43091,18-01-2024 21:03,Settled,59
43092,21-01-2024 17:25,Settled,13
43093,28-11-2024 14:22,Settled,42
43094,30-04-2024 15:44,Settled,28
43095,20-12-2024 07:51,Settled,68
43096,16-08-2024 11:52,Settled,35
43097,14-12-2024 14:12,Settled,43
43098,10-10-2024 00:19,Settled,14
43099,04-02-2024 16:07,Settled,63
43100,31-08-2024 09:39,Settled,10
43101,14-08-2024 12:46,Settled,56
43102,22-03-2024 11:31,Settled,7
43103,16-07-2024 19:10,Settled,28
43104,05-05-2024 00:32,Settled,3
43105,13-07-2024 00:28,Settled,0
43106,24-04-2024 12:58,Settled,54
43107,23-01-2024 23:11,Settled,18
43108,15-04-2024 00:16,Settled,26
43109,05-04-2024 18:08,Settled,68
43110,27-11-2024 15:13,Settled,68
43111,22-11-2024 11:25,Settled,64
43112,09-01-2024 13:41,Settled,68
43113,25-08-2024 16:51,Settled,5
43114,13-12-2024 22:48,Settled,70
43115,20-06-2024 14:17,Failed,10
43116,22-01-2024 11:46,Settled,62
43117,17-10-2024 08:00,Settled,63
43118,23-07-2024 11:02,Settled,42
43119,13-10-2024 12:02,Settled,56
43120,23-01-2024 04:34,Failed,34
43121,22-04-2024 07:10,Settled,6
43122,21-09-2024 19:55,Settled,57
43123,10-02-2024 02:18,Settled,13
43124,19-11-2024 12:38,Settled,61
43125,21-08-2024 06:19,Settled,15
43126,26-06-2024 10:50,Settled,58
43127,29-06-2024 21:18,Settled,17
43128,12-09-2024 03:09,Settled,22
43129,27-09-2024 23:07,Settled,59
43130,30-04-2024 04:11,Settled,64
43131,29-06-2024 18:32,Settled,20
43132,13-07-2024 05:04,Failed,66
43133,25-05-2024 11:44,Settled,60
43134,12-11-2024 23:39,Settled,41
43135,25-03-2024 13:26,Settled,12
43136,12-08-2024 08:24,Settled,49
43137,07-06-2024 19:50,Failed,65
43138,23-04-2024 03:44,Failed,27
43139,23-11-2024 09:36,Settled,69
43140,29-01-2024 14:26,Pending,69
43141,07-07-2024 17:11,Settled,66
43142,10-10-2024 17:03,Failed,21
43143,20-03-2024 07:25,Settled,46
43144,23-02-2024 11:16,Settled,48
43145,02-03-2024 12:31,Settled,17
43146,17-05-2024 17:01,Settled,27
43147,12-03-2024 10:17,Settled,67
43148,05-07-2024 13:13,Settled,33
43149,22-09-2024 01:55,Settled,46
43150,16-07-2024 23:57,Failed,13
43151,31-05-2024 22:35,Settled,10
43152,01-09-2024 03:04,Settled,66
43153,29-11-2024 12:51,Settled,1
43154,19-03-2024 04:30,Settled,43
43155,22-04-2024 16:29,Settled,53
43156,28-08-2024 18:32,Settled,34
43157,13-02-2024 07:59,Settled,2
43158,26-04-2024 10:59,Settled,50
43159,06-07-2024 22:17,Settled,50
43160,05-10-2024 11:01,Settled,57
43161,08-05-2024 17:01,Settled,71
43162,25-03-2024 21:50,Settled,36
43163,24-11-2024 17:19,Settled,23
43164,08-01-2024 16:26,Settled,25
43165,08-08-2024 12:53,Settled,2
43166,20-01-2024 02:55,Settled,20
43167,13-05-2024 11:25,Settled,42
43168,26-12-2024 20:26,Settled,27
43169,20-02-2024 07:56,Failed,53
43170,13-01-2024 07:18,Settled,47
43171,08-02-2024 14:13,Settled,66
43172,05-10-2024 00:08,Settled,21
43173,25-07-2024 19:47,Settled,40
43174,21-06-2024 05:12,Settled,50
43175,16-02-2024 01:44,Settled,4
43176,25-04-2024 17:30,Settled,63
43177,19-02-2024 05:22,Settled,18
43178,11-11-2024 05:40,Settled,66
43179,20-07-2024 22:24,Failed,20
43180,17-10-2024 13:36,Pending,32
43181,16-05-2024 23:49,Settled,14
43182,29-10-2024 06:16,Failed,15
43183,18-11-2024 18:58,Settled,20
43184,22-03-2024 17:08,Settled,66
43185,27-10-2024 10:15,Settled,43
43186,21-10-2024 16:37,Settled,64
43187,20-01-2024 04:37,Settled,2
43188,29-08-2024 00:28,Settled,53
43189,30-05-2024 12:55,Settled,35
43190,12-04-2024 08:51,Settled,28
43191,21-05-2024 08:24,Pending,44
43192,18-04-2024 13:10,Settled,29
43193,12-07-2024 15:32,Settled,7
43194,26-07-2024 12:24,Settled,7
43195,03-12-2024 14:09,Settled,66
43196,17-04-2024 16:42,Settled,32
43197,19-11-2024 17:09,Settled,53
43198,15-02-2024 13:41,Settled,68
43199,22-07-2024 13:12,Settled,40
43200,26-04-2024 11:10,Settled,30
43201,12-02-2024 05:50,Settled,30
43202,25-12-2024 12:11,Settled,68
43203,10-04-2024 21:35,Settled,48
43204,08-01-2024 15:07,Settled,52
43205,19-05-2024 16:05,Settled,71
43206,11-04-2024 13:27,Settled,5
43207,23-04-2024 10:43,Settled,12
43208,01-06-2024 09:06,Settled,69
43209,10-09-2024 14:04,Settled,64
43210,08-10-2024 18:09,Settled,6
43211,08-12-2024 00:33,Settled,20
43212,11-08-2024 11:17,Settled,43
43213,23-01-2024 00:14,Failed,19
43214,16-03-2024 03:50,Settled,37
43215,06-09-2024 16:12,Failed,40
43216,10-01-2024 07:57,Settled,67
43217,07-01-2024 19:05,Settled,62
43218,12-08-2024 17:00,Settled,61
43219,01-08-2024 07:12,Settled,25
43220,31-12-2024 10:20,Settled,36
43221,13-07-2024 04:14,Settled,47
43222,18-01-2024 15:21,Settled,46
43223,23-07-2024 22:39,Settled,42
43224,20-01-2024 22:38,Settled,47
43225,20-06-2024 11:00,Settled,27
43226,02-03-2024 18:58,Settled,14
43227,19-07-2024 02:22,Settled,52
43228,19-11-2024 22:58,Settled,71
43229,10-09-2024 19:17,Settled,70
43230,28-12-2024 06:50,Failed,52
43231,26-06-2024 23:32,Settled,4
43232,19-05-2024 08:16,Pending,20
43233,15-11-2024 03:27,Settled,3
43234,21-06-2024 22:04,Settled,7
43235,24-07-2024 11:07,Settled,26
43236,19-08-2024 12:38,Settled,37
43237,17-06-2024 21:48,Settled,40
43238,03-12-2024 09:42,Settled,30
43239,11-09-2024 02:06,Settled,49
43240,21-09-2024 03:44,Settled,0
43241,30-06-2024 02:32,Settled,33
43242,22-01-2024 12:41,Settled,35
43243,09-03-2024 04:14,Settled,6
43244,18-10-2024 14:04,Settled,57
43245,03-01-2024 09:17,Settled,15
43246,10-10-2024 11:05,Settled,46
43247,02-07-2024 07:28,Settled,27
43248,26-01-2024 06:39,Settled,44
43249,30-01-2024 16:40,Settled,50
43250,03-07-2024 08:42,Failed,55
43251,09-02-2024 10:18,Settled,16
43252,03-01-2024 01:04,Settled,49
43253,30-03-2024 00:10,Settled,41
43254,28-01-2024 00:27,Settled,3
43255,03-07-2024 08:56,Settled,9
43256,08-02-2024 16:35,Settled,34
43257,27-11-2024 01:09,Settled,70
43258,17-11-2024 21:45,Settled,28
43259,30-06-2024 00:07,Settled,33
43260,06-08-2024 08:44,Settled,47
43261,08-01-2024 19:17,Settled,3
43262,31-03-2024 17:41,Failed,8
43263,19-07-2024 14:32,Settled,27
43264,26-08-2024 09:31,Settled,35
43265,26-11-2024 15:47,Settled,70
43266,21-12-2024 07:19,Settled,13
43267,19-11-2024 16:52,Settled,21
43268,05-11-2024 05:50,Settled,41
43269,01-12-2024 19:32,Settled,19
43270,23-05-2024 00:33,Failed,20
43271,05-09-2024 07:49,Settled,14
43272,20-09-2024 15:46,Failed,51
43273,06-01-2024 03:13,Pending,30
43274,21-10-2024 23:18,Settled,54
43275,25-09-2024 10:24,Settled,1
43276,10-05-2024 12:31,Settled,50
43277,19-06-2024 22:43,Settled,11
43278,01-11-2024 19:27,Pending,12
43279,12-10-2024 11:02,Settled,61
43280,26-07-2024 08:58,Failed,34
43281,22-10-2024 17:10,Settled,27
43282,31-07-2024 07:42,Settled,57
43283,10-12-2024 18:45,Settled,43
43284,13-10-2024 11:45,Settled,26
43285,13-01-2024 01:25,Settled,69
43286,04-05-2024 23:32,Settled,64
43287,25-08-2024 10:16,Settled,64
43288,28-07-2024 05:36,Settled,5
43289,24-07-2024 08:24,Settled,17
43290,17-03-2024 15:47,Settled,20
43291,29-10-2024 10:31,Settled,61
43292,11-06-2024 09:43,Settled,19
43293,29-11-2024 18:18,Settled,18
43294,01-05-2024 01:36,Settled,71
43295,15-09-2024 22:53,Settled,48
43296,12-05-2024 07:46,Settled,45
43297,11-04-2024 10:05,Settled,63
43298,14-01-2024 00:03,Settled,32
43299,28-07-2024 19:10,Settled,54
43300,20-05-2024 18:20,Settled,46
43301,04-02-2024 02:51,Settled,39
43302,08-11-2024 23:25,Settled,37
43303,02-03-2024 21:10,Settled,2
43304,14-05-2024 20:19,Settled,57
43305,19-11-2024 20:11,Settled,34
43306,09-01-2024 23:19,Settled,59
43307,20-06-2024 13:16,Failed,25
43308,16-08-2024 19:41,Settled,9
43309,07-10-2024 10:17,Settled,60
43310,13-11-2024 08:07,Settled,20
43311,13-04-2024 15:32,Settled,3
43312,07-04-2024 13:55,Settled,36
43313,03-12-2024 11:30,Settled,31
43314,19-12-2024 06:16,Settled,37
43315,29-08-2024 16:32,Settled,21
43316,19-09-2024 09:27,Settled,21
43317,15-03-2024 22:48,Settled,17
43318,21-12-2024 23:06,Settled,58
43319,13-11-2024 04:13,Settled,55
43320,14-09-2024 02:58,Settled,8
43321,06-02-2024 19:51,Pending,12
43322,26-12-2024 04:40,Settled,20
43323,21-05-2024 02:43,Settled,59
43324,17-07-2024 11:54,Settled,58
43325,19-09-2024 18:54,Settled,13
43326,01-05-2024 07:09,Settled,8
43327,31-12-2024 05:02,Settled,34
43328,06-11-2024 04:25,Settled,16
43329,03-12-2024 10:31,Settled,5
43330,13-10-2024 20:25,Settled,31
43331,30-05-2024 11:03,Settled,7
43332,16-02-2024 08:29,Settled,48
43333,07-11-2024 21:12,Failed,30
43334,03-02-2024 02:10,Settled,3
43335,29-02-2024 10:27,Settled,0
43336,13-06-2024 21:53,Settled,61
43337,30-07-2024 00:50,Settled,66
43338,21-10-2024 04:08,Failed,63
43339,09-04-2024 14:32,Settled,33
43340,19-08-2024 22:29,Settled,12
43341,07-03-2024 19:46,Settled,62
43342,11-02-2024 00:08,Settled,23
43343,03-02-2024 02:18,Settled,6
43344,14-06-2024 15:20,Settled,47
43345,19-10-2024 09:14,Settled,48
43346,10-12-2024 11:43,Settled,35
43347,06-09-2024 00:13,Settled,25
43348,26-08-2024 00:22,Settled,49
43349,30-03-2024 07:55,Settled,16
43350,04-04-2024 13:27,Settled,14
43351,22-07-2024 10:27,Settled,13
43352,13-12-2024 14:53,Settled,17
43353,23-12-2024 01:37,Settled,48
43354,14-12-2024 06:03,Settled,64
43355,23-02-2024 07:51,Settled,37
43356,11-11-2024 11:01,Settled,1
43357,29-08-2024 15:09,Settled,12
43358,11-11-2024 16:09,Settled,13
43359,14-04-2024 22:39,Settled,31
43360,13-05-2024 06:02,Settled,67
43361,17-04-2024 01:54,Settled,22
43362,07-01-2024 04:18,Settled,70
43363,23-09-2024 07:39,Settled,61
43364,01-04-2024 03:33,Settled,4
43365,26-05-2024 03:58,Failed,39
43366,31-12-2024 10:09,Settled,38
43367,28-05-2024 09:59,Settled,26
43368,18-04-2024 06:37,Settled,14
43369,08-02-2024 23:25,Settled,48
43370,29-01-2024 07:59,Pending,40
43371,16-02-2024 18:59,Settled,32
43372,19-01-2024 07:03,Settled,11
43373,04-01-2024 03:42,Failed,40
43374,09-11-2024 10:37,Settled,44
43375,28-07-2024 07:50,Settled,15
43376,21-03-2024 23:30,Settled,63
43377,15-08-2024 01:38,Failed,49
43378,06-03-2024 22:31,Settled,17
43379,02-02-2024 08:47,Settled,33
43380,27-10-2024 21:08,Settled,11
43381,08-09-2024 19:10,Failed,23
43382,17-03-2024 14:42,Settled,43
43383,16-02-2024 08:07,Settled,22
43384,25-04-2024 02:33,Settled,37
43385,11-05-2024 23:49,Pending,28
43386,10-04-2024 16:28,Settled,24
43387,28-11-2024 20:08,Settled,44
43388,08-02-2024 22:45,Settled,43
43389,20-04-2024 15:12,Settled,3
43390,25-01-2024 01:08,Settled,39
43391,13-09-2024 07:48,Settled,55
43392,30-07-2024 16:51,Settled,70
43393,26-12-2024 05:46,Settled,5
43394,21-07-2024 11:14,Settled,65
43395,14-06-2024 01:00,Settled,24
43396,23-09-2024 18:22,Settled,24
43397,02-03-2024 19:52,Settled,19
43398,26-07-2024 23:48,Settled,10
43399,05-04-2024 23:43,Settled,18
43400,12-12-2024 09:51,Settled,71
43401,02-11-2024 17:00,Settled,13
43402,11-02-2024 17:27,Settled,36
43403,25-08-2024 11:01,Settled,70
43404,13-07-2024 04:47,Settled,23
43405,01-11-2024 18:58,Settled,35
43406,30-04-2024 17:29,Settled,26
43407,03-07-2024 11:26,Settled,32
43408,04-10-2024 14:50,Settled,64
43409,09-08-2024 02:09,Settled,41
43410,17-08-2024 19:38,Settled,7
43411,07-10-2024 05:40,Settled,26
43412,27-11-2024 20:05,Settled,34
43413,03-07-2024 17:45,Pending,48
43414,08-06-2024 04:52,Settled,9
43415,16-11-2024 08:18,Settled,38
43416,14-03-2024 13:52,Settled,68
43417,11-09-2024 17:13,Settled,27
43418,24-09-2024 09:18,Settled,1
43419,27-02-2024 09:50,Settled,20
43420,28-06-2024 16:01,Settled,40
43421,13-11-2024 03:55,Settled,57
43422,03-01-2024 14:21,Settled,18
43423,21-12-2024 03:07,Settled,68
43424,11-01-2024 22:24,Settled,39
43425,08-12-2024 02:51,Settled,33
43426,27-05-2024 09:04,Settled,13
43427,16-12-2024 05:32,Settled,53
43428,30-05-2024 06:28,Settled,43
43429,22-12-2024 22:06,Settled,66
43430,08-11-2024 08:14,Settled,71
43431,14-10-2024 05:26,Settled,71
43432,18-08-2024 01:53,Settled,12
43433,03-02-2024 09:18,Settled,64
43434,13-09-2024 00:48,Settled,69
43435,25-04-2024 11:50,Settled,30
43436,30-11-2024 20:09,Settled,65
43437,17-03-2024 11:03,Settled,66
43438,29-08-2024 04:26,Settled,47
43439,18-06-2024 19:33,Settled,67
43440,21-11-2024 18:28,Settled,38
43441,09-09-2024 03:15,Settled,18
43442,02-12-2024 23:25,Settled,9
43443,19-12-2024 00:36,Settled,59
43444,14-03-2024 16:32,Settled,32
43445,08-09-2024 05:06,Settled,33
43446,05-05-2024 23:10,Settled,34
43447,17-11-2024 08:33,Settled,70
43448,12-12-2024 04:15,Settled,32
43449,02-04-2024 05:26,Settled,26
43450,30-03-2024 08:43,Settled,69
43451,08-09-2024 08:54,Settled,19
43452,18-01-2024 13:58,Settled,68
43453,07-12-2024 22:42,Settled,32
43454,17-02-2024 01:45,Settled,45
43455,27-12-2024 17:23,Settled,15
43456,02-12-2024 15:08,Settled,6
43457,06-04-2024 04:35,Settled,45
43458,01-11-2024 07:00,Settled,1
43459,27-08-2024 09:36,Settled,40
43460,01-03-2024 15:55,Settled,31
43461,03-03-2024 11:49,Settled,37
43462,10-08-2024 22:48,Failed,38
43463,04-10-2024 21:30,Settled,62
43464,20-06-2024 03:55,Settled,70
43465,24-05-2024 07:30,Settled,45
43466,06-02-2024 03:54,Settled,14
43467,30-03-2024 14:18,Settled,9
43468,01-05-2024 21:43,Settled,38
43469,02-01-2024 23:43,Settled,36
43470,02-09-2024 08:36,Settled,60
43471,05-06-2024 08:40,Settled,42
43472,14-04-2024 23:01,Settled,34
43473,27-06-2024 06:11,Settled,13
43474,11-01-2024 15:38,Settled,58
43475,10-01-2024 08:27,Settled,20
43476,06-12-2024 22:06,Settled,24
43477,28-11-2024 08:22,Failed,62
43478,30-12-2024 10:34,Settled,24
43479,01-08-2024 18:17,Pending,20
43480,12-05-2024 02:11,Settled,13
43481,11-02-2024 02:44,Settled,36
43482,29-12-2024 03:59,Failed,46
43483,14-03-2024 03:36,Settled,15
43484,09-08-2024 19:48,Settled,57
43485,11-01-2024 14:13,Settled,0
43486,07-02-2024 20:45,Settled,4
43487,05-08-2024 07:05,Settled,6
43488,04-09-2024 14:44,Settled,20
43489,09-07-2024 00:24,Settled,40
43490,06-12-2024 22:19,Settled,5
43491,30-11-2024 21:22,Settled,14
43492,08-12-2024 02:19,Settled,37
43493,13-10-2024 21:10,Settled,40
43494,11-11-2024 06:53,Settled,19
43495,12-04-2024 17:21,Settled,20
